label,selling_price,age,sell_speed,mileage,avg_mileage
0,67000.0,48.0,34,5.8,2.202913631633715
0,55000.0,27.0,46,7.4,1.2813092979127134
0,70000.0,32.0,13,4.4,1.0294871794871796
1,84000.0,28.0,85,4.2,1.2565573770491805
0,51000.0,45.0,16,5.64,1.2123674911660778
0,63000.0,29.0,22,6.79,0.9387689393939396
0,70000.0,27.0,10,6.27,1.7285120845921451
1,96000.0,30.0,6,8.82,1.3177650429799426
0,56000.0,32.0,7,6.8,0.9440852034994296
1,88000.0,29.0,17,5.3,2.0514316012725344
1,72000.0,43.0,68,7.9,1.3869648869648872
1,92000.0,24.0,67,7.07,1.9344452773613197
0,65000.0,26.0,12,6.34,1.1056378404204492
1,102000.0,35.0,13,9.9,1.4870370370370372
1,76000.0,40.0,52,5.71,2.155274043433298
1,93800.0,48.0,73,5.8,2.0009451795841207
0,53000.0,32.0,21,7.12,1.6091640866873067
0,58000.0,24.0,21,2.89,0.8095548733691481
0,55000.0,44.0,66,4.67,0.9233748645720476
0,55000.0,30.0,54,11.52,2.108726178535607
1,90000.0,34.0,128,5.23,1.6628484320557493
0,68000.0,40.0,41,6.69,1.050709982788296
1,75000.0,46.0,75,2.95,1.5144163150492267
1,74000.0,23.0,9,4.79,1.485429056924384
0,50000.0,46.0,40,4.99,0.9990948985189247
1,103000.0,33.0,29,9.03,2.0913388324873097
0,70000.0,26.0,136,6.26,1.9168624161073824
0,56000.0,27.0,19,9.55,1.2493727598566309
1,75000.0,23.0,48,9.15,2.082138403990025
0,59500.0,34.0,15,5.7,1.2252650176678446
1,82000.0,35.0,10,6.2,1.92924126172208
0,61000.0,26.0,50,6.05,1.07144590004852
0,60000.0,37.0,17,7.16,1.329298067141404
1,111000.0,28.0,66,5.8,1.2394613583138172
0,69000.0,36.0,35,9.84,1.64
0,68500.0,30.0,39,5.66,1.002864077669903
1,79000.0,26.0,53,8.52,1.279753086419753
0,65000.0,33.0,23,10.65,1.5292092840283238
0,58000.0,35.0,14,5.2,0.6998525073746312
1,95000.0,28.0,124,4.48,0.8867678958785251
1,73000.0,30.0,158,6.28,1.2601429356789446
0,40000.0,41.0,44,6.9,1.3002065049044915
1,128000.0,29.0,49,6.1,1.7642630744849443
0,48000.0,35.0,25,5.69,0.8059177337989911
1,80000.0,34.0,31,3.54,0.8472786885245901
0,43000.0,25.0,135,7.24,1.526632004621606
0,57000.0,20.0,31,4.81,0.9808100558659216
0,69000.0,36.0,94,6.44,1.889549839228296
0,50000.0,37.0,96,6.39,2.192058270676692
1,140000.0,43.0,71,5.2,1.7160940325497287
1,90000.0,27.0,12,4.17,1.4413352272727271
1,105000.0,29.0,52,8.32,1.24612228149364
1,95000.0,28.0,90,10.34,1.3590565358300324
1,110000.0,39.0,7,11.0,1.5976920015917233
0,55000.0,29.0,34,6.23,0.9415942028985508
0,69000.0,25.0,97,3.1,0.8683806600153492
1,80000.0,24.0,16,8.65,1.1148481638418077
0,40000.0,34.0,127,8.18,1.0277796901893288
1,82000.0,39.0,12,4.74,1.0304347826086957
1,108000.0,25.0,24,8.13,1.5692490745637233
1,75000.0,30.0,18,5.2,0.7446057277363672
1,75000.0,32.0,57,4.81,0.7727332746478873
0,55800.0,37.0,9,4.5,0.6411007025761124
1,89500.0,30.0,21,2.7,1.0265625
0,42000.0,51.0,110,5.1,1.23687707641196
0,62000.0,35.0,5,6.5,1.1539396887159534
1,78000.0,34.0,33,9.96,1.5642857142857145
0,60000.0,30.0,36,7.81,1.9700414651002072
1,126500.0,30.0,28,3.6,1.5208333333333333
1,130000.0,43.0,31,5.78,2.1097
1,98000.0,36.0,26,8.39,1.2468851791530944
0,55000.0,47.0,14,4.23,0.9007876312718788
0,66800.0,41.0,120,4.48,2.2648199445983384
1,100000.0,26.0,61,5.24,1.376961843052556
1,126000.0,50.0,4,7.56,1.2055045871559629
1,85000.0,32.0,116,6.17,1.6881934032983508
0,43000.0,28.0,22,8.21,1.2590966386554625
0,56000.0,33.0,13,5.5,0.9315545243619491
0,55000.0,27.0,56,7.3,1.1271150592216583
1,102800.0,26.0,73,9.55,1.529508556384379
0,70000.0,29.0,18,10.09,1.7185487634157723
1,87000.0,34.0,23,3.35,1.5380503144654092
0,60000.0,27.0,29,7.27,1.4840883668903802
1,133000.0,54.0,20,6.28,1.058752886836028
1,110000.0,27.0,56,7.32,1.1917038358608387
1,74000.0,31.0,14,3.5,0.7885802469135802
1,87000.0,29.0,24,9.59,1.2641206211628746
1,108000.0,31.0,49,9.29,1.8468681917211327
0,60000.0,35.0,168,6.3,1.820665083135392
0,46000.0,39.0,30,4.74,1.1964730290456431
1,75000.0,28.0,14,9.28,1.5333635129017655
1,114000.0,35.0,26,4.3,1.9791929382093316
0,67000.0,28.0,59,4.14,1.1243303571428571
0,42000.0,26.0,17,5.05,1.2255651595744679
0,63000.0,35.0,19,3.7,1.8324287652645859
1,77500.0,26.0,75,2.4,1.0162412993039442
0,67000.0,26.0,49,9.03,1.2513097949886105
0,52000.0,34.0,36,8.65,1.5084806497849976
0,66000.0,33.0,33,4.3,1.4518963922294172
0,64000.0,34.0,38,8.39,1.4021749084249089
0,52000.0,33.0,86,6.33,1.4404301745635908
1,118000.0,25.0,15,8.34,1.196580188679245
0,43000.0,27.0,73,6.38,0.8403825333814506
1,92000.0,30.0,60,5.24,1.4780525502318391
0,60000.0,30.0,54,8.35,1.1050580130529368
1,138000.0,34.0,60,5.2,1.6016877637130802
0,45000.0,40.0,15,4.72,0.6654306682116647
1,120000.0,49.0,82,8.48,1.7359506449803703
1,115000.0,30.0,153,5.89,0.9848144754924416
1,90000.0,23.0,165,7.54,2.180744849445325
1,126000.0,32.0,73,6.19,2.358402922755741
0,50000.0,33.0,186,8.02,2.5610673665791768
0,68000.0,30.0,26,7.76,1.9918424753867792
0,42000.0,39.0,49,8.7,1.2819943480016147
1,113000.0,46.0,35,8.0,1.2483967507481828
0,56000.0,29.0,100,7.86,1.3184283088235296
0,57000.0,56.0,34,6.79,2.202977777777777
0,50000.0,27.0,34,5.44,1.1346285714285715
1,85000.0,40.0,27,5.61,1.299270304568528
0,50000.0,33.0,8,8.5,1.1232802317161477
1,84000.0,31.0,165,3.77,1.6618961352657005
1,128000.0,29.0,44,4.0,1.6061606160616058
0,50000.0,27.0,64,4.8,0.8605108055009824
0,50000.0,30.0,80,4.9,1.1523840206185567
0,60000.0,25.0,40,7.54,1.1372314049586778
0,46000.0,29.0,16,9.51,1.344364833462432
1,115000.0,29.0,76,4.64,0.9027718550106608
0,60000.0,24.0,41,4.69,1.8832233223322332
0,68000.0,26.0,48,6.42,1.5632421614409606
1,72000.0,38.0,140,5.5,1.4349535382416008
0,68000.0,49.0,39,6.3,1.0811001410437235
0,68000.0,36.0,140,6.86,1.5351931330472106
1,75000.0,27.0,94,3.67,0.5919354838709677
0,68000.0,35.0,18,4.44,0.9948434622467772
1,93000.0,37.0,21,5.02,1.0932577565632458
1,105000.0,38.0,11,6.38,1.3216231555051077
0,50000.0,57.0,33,6.51,0.9942050209205021
0,68000.0,27.0,21,2.43,0.8678571428571429
0,46000.0,25.0,16,8.7,2.166098226466576
1,81000.0,28.0,27,2.38,1.0042774566473986
1,75000.0,44.0,70,5.23,2.061501079913607
0,69000.0,25.0,106,6.8,1.1512059369202226
0,48000.0,32.0,11,5.25,0.9495787908820614
0,63000.0,39.0,36,2.9,1.278381642512077
1,80000.0,27.0,58,5.21,1.895962113659023
1,73000.0,39.0,46,4.06,1.4208053691275166
1,123000.0,32.0,64,7.01,1.2330843373493976
1,77000.0,28.0,163,6.9,1.8822869955156951
1,93000.0,29.0,111,4.21,1.1986349453978158
0,65000.0,30.0,20,4.6,1.0853264382676149
0,48800.0,26.0,72,6.85,2.2145704162976085
1,75000.0,29.0,13,4.1,1.3266843971631204
0,49000.0,26.0,31,7.1,1.4716070414537192
0,50000.0,33.0,27,4.38,1.1842222222222225
0,58000.0,25.0,30,6.73,1.0643197573656846
1,145000.0,26.0,24,5.28,1.3448709002093509
1,78000.0,30.0,28,3.8,1.131321370309951
1,88000.0,32.0,62,7.6,1.1167471819645731
0,58000.0,26.0,53,8.23,1.3792240587695133
1,82000.0,54.0,30,3.3,1.7791728212703102
1,80000.0,28.0,28,2.8,1.2166666666666666
0,41000.0,32.0,76,5.04,0.8132625994694961
0,45800.0,29.0,75,5.6,1.2217573221757319
0,60000.0,37.0,46,6.4,1.5287958115183249
0,40000.0,30.0,67,4.97,0.9669776119402984
0,56000.0,50.0,10,3.52,0.6515212981744423
0,60000.0,34.0,69,5.95,1.2221440630275746
1,114000.0,60.0,58,6.9,1.2823319755600815
1,118000.0,41.0,13,4.53,1.486915467625899
1,105000.0,28.0,12,6.02,1.1681552365762893
1,93000.0,42.0,50,2.63,1.4034356725146198
0,49000.0,28.0,13,9.76,2.5229461756373937
0,60000.0,25.0,101,8.79,1.248385214007782
0,60000.0,31.0,69,7.34,1.2035489667565138
0,53000.0,28.0,138,8.7,1.6634363541121004
0,60000.0,22.0,24,4.17,0.9430297397769516
1,96000.0,30.0,106,9.26,1.5149708650829223
1,113000.0,31.0,142,5.37,1.6118832236842104
0,57000.0,43.0,12,6.1,1.23420177383592
0,45000.0,32.0,101,7.7,1.0978515625
0,53000.0,30.0,21,4.99,1.4010384615384617
0,65000.0,26.0,65,4.15,0.8572439162422185
1,113000.0,37.0,7,6.07,1.184152859433458
0,50000.0,27.0,28,7.22,1.1091329966329966
0,55000.0,26.0,25,6.82,1.0472444257467397
1,78000.0,42.0,12,4.74,0.9006246746486205
1,122800.0,59.0,138,6.9,1.9538401861908457
1,140000.0,55.0,113,3.2,1.5368421052631578
0,45000.0,32.0,13,11.29,1.4170735900962859
1,100000.0,33.0,41,7.59,1.224193548387097
1,130000.0,29.0,69,10.58,1.991593604951006
0,66000.0,30.0,20,4.0,1.1309062742060418
0,68000.0,55.0,48,9.45,1.7499999999999998
1,110000.0,34.0,66,8.04,1.2247913188647743
0,48000.0,40.0,46,3.21,0.7911208642808913
1,86000.0,30.0,50,4.3,1.6247412008281572
0,62000.0,30.0,65,6.0,1.140031233732431
0,65000.0,26.0,19,5.11,1.2934466019417477
0,53000.0,48.0,97,4.28,1.0318361955085866
0,47000.0,51.0,17,4.74,0.7618229854689563
0,49000.0,37.0,13,3.94,1.04665211062591
1,80000.0,22.0,68,6.95,2.0793032786885246
0,52000.0,29.0,9,7.43,1.7153383934218849
1,82000.0,35.0,15,4.09,1.4678957718780727
0,62000.0,23.0,65,9.6,1.222609909281228
0,67000.0,40.0,33,5.02,2.0703954802259887
1,115000.0,28.0,90,9.8,2.538679914833215
0,65000.0,41.0,110,6.75,0.9998985389610391
1,73000.0,41.0,7,6.6,1.9364951768488745
1,98000.0,30.0,42,8.22,1.1360469519121543
1,127000.0,37.0,81,8.74,1.616058763931104
1,77000.0,26.0,26,5.88,0.9822425629290618
0,67000.0,25.0,7,6.24,1.2445901639344263
0,60000.0,27.0,73,5.36,1.0345848757271283
0,57000.0,41.0,14,8.82,1.2975816203143895
0,65000.0,28.0,11,6.41,1.0688213796253998
0,43000.0,33.0,179,6.2,1.4675745784695202
1,130000.0,32.0,80,2.55,0.9975884244372991
1,90000.0,33.0,120,7.19,0.9993716679360244
1,90000.0,36.0,30,7.78,1.1331604150039905
0,70000.0,27.0,194,4.89,1.9549288061336252
1,79000.0,29.0,11,4.4,0.9715668481548699
0,40000.0,39.0,43,8.14,1.297990388816077
0,68000.0,29.0,42,3.28,1.1178338001867412
0,50000.0,25.0,36,5.2,1.0052966101694916
0,44000.0,24.0,181,2.48,0.9227319062181448
0,60000.0,37.0,72,3.21,0.9580130825838102
0,63000.0,41.0,80,2.99,0.8486391912908243
0,63000.0,35.0,88,4.84,0.9092125579001544
0,65000.0,37.0,55,6.98,1.3580490405117271
0,58000.0,32.0,21,6.44,0.9002680965147454
0,40000.0,41.0,51,7.24,1.3685137234593476
1,82000.0,29.0,84,5.6,1.8481012658227849
1,75000.0,51.0,29,7.61,1.0987539556962025
0,64000.0,40.0,58,7.3,1.6982154238368388
0,44000.0,25.0,35,6.14,0.8737231968810916
0,65000.0,28.0,42,8.19,2.631470070422535
1,76000.0,31.0,39,6.68,1.4250146113383986
1,138000.0,27.0,50,5.64,1.0749869451697127
1,106000.0,25.0,4,4.2,0.8866396761133604
0,70000.0,44.0,5,8.07,1.3874470089495996
0,56000.0,23.0,127,5.5,1.052700576822234
1,110000.0,25.0,27,5.4,1.5231839258114377
1,85000.0,58.0,149,9.05,1.1324134384641755
1,120000.0,39.0,22,7.3,1.2273146015660985
0,54000.0,37.0,21,7.67,1.561377579475739
1,83000.0,49.0,17,5.22,1.5266826923076922
0,47000.0,29.0,106,10.18,1.816080156402737
0,55000.0,45.0,54,5.58,0.9638902035021296
0,50000.0,27.0,26,6.5,1.717958001448226
1,97000.0,36.0,50,9.13,1.3218762395874653
0,43000.0,59.0,26,5.6,1.2410443230115358
0,65000.0,43.0,16,3.83,0.974860529986053
1,85800.0,41.0,39,9.17,2.6797838270616494
0,60000.0,39.0,62,5.9,0.8645122440786833
0,52000.0,30.0,23,8.67,1.3147278770253428
1,113000.0,54.0,14,6.43,1.7619744744744743
1,140000.0,43.0,15,3.75,0.8922750977835724
1,95000.0,24.0,95,4.1,1.6319520174482005
0,47000.0,29.0,21,9.59,1.622786277236903
0,55000.0,34.0,53,3.24,0.8055858310626703
0,56000.0,27.0,47,3.6,1.0735294117647058
0,70000.0,33.0,13,6.76,1.4262427745664743
1,75000.0,33.0,32,4.12,1.458583899127061
1,105000.0,29.0,21,8.49,1.397767253044655
0,50000.0,43.0,162,4.8,1.0605326876513317
1,118000.0,27.0,34,7.23,1.3103028798411125
0,58000.0,32.0,21,5.22,1.2190019193857966
0,48000.0,38.0,12,5.71,1.1636795086543832
0,60000.0,26.0,14,6.81,0.9844158415841584
1,117000.0,27.0,52,3.99,1.5509584664536742
1,78000.0,26.0,153,7.39,1.7757406188281764
1,75000.0,37.0,15,4.25,1.4218606782768102
0,66000.0,50.0,24,4.93,1.0553958944281523
1,73000.0,37.0,99,8.64,2.380075471698113
0,68000.0,34.0,48,2.81,0.9768095238095238
0,45000.0,35.0,11,5.53,0.9039184952978055
1,93000.0,24.0,24,6.64,0.9142210486608828
1,82000.0,34.0,36,2.26,1.1700709219858154
0,62000.0,26.0,39,8.12,2.0039215686274505
0,42000.0,33.0,56,4.2,0.7943005181347151
0,55000.0,27.0,21,4.43,1.1291550279329607
1,82000.0,26.0,30,5.32,1.2808707124010554
1,110000.0,33.0,30,3.95,0.9548013245033112
1,93000.0,26.0,73,2.9,1.3364898989898988
1,118000.0,28.0,19,10.85,1.6065922920892493
1,86000.0,38.0,19,3.75,1.6550785973397826
0,60000.0,46.0,69,5.8,0.9728860294117648
0,55000.0,24.0,13,6.68,0.9214663643235071
1,123000.0,38.0,149,3.7,0.8673731535003212
1,110000.0,28.0,24,5.6,1.4865454545454544
0,58000.0,34.0,111,4.2,0.9480519480519479
0,40000.0,27.0,96,8.84,1.5313716184148078
0,68000.0,31.0,10,6.78,1.5495929868503444
1,136000.0,30.0,55,3.34,1.849924127465857
1,85000.0,35.0,23,4.86,1.0737893462469734
0,70000.0,49.0,6,6.4,1.7252584933530282
1,83000.0,31.0,31,11.5,1.533053323593864
0,64000.0,32.0,13,3.97,1.804545454545455
0,45000.0,31.0,107,5.74,1.6380766223612198
0,53000.0,30.0,17,5.39,1.144473531122746
1,83000.0,29.0,32,6.8,1.3758314855875828
0,46000.0,33.0,64,4.51,0.916564587973274
0,48000.0,33.0,16,7.38,1.2328146453089244
1,78000.0,24.0,8,5.14,1.8742257742257742
1,98000.0,30.0,61,7.24,1.1813142601698703
1,77000.0,32.0,96,4.04,1.4017110266159696
1,110000.0,32.0,36,6.73,1.6442101740294512
1,131000.0,27.0,42,3.46,0.865
0,55000.0,32.0,28,5.03,1.2142526455026454
1,90000.0,36.0,16,3.14,1.4581424936386769
0,70000.0,29.0,36,5.0,1.1713735558408216
0,53000.0,31.0,21,6.84,0.9680496316401708
1,130000.0,28.0,68,6.2,1.4152595372107568
1,85000.0,29.0,76,5.6,1.3429697766097242
0,55000.0,39.0,82,11.3,1.5058415480102232
0,56000.0,43.0,21,4.62,1.7787974683544303
1,123000.0,25.0,16,5.6,1.2094674556213016
1,88000.0,35.0,16,3.49,1.3682599355531686
1,90000.0,24.0,88,8.85,1.5201176470588236
1,102000.0,29.0,29,4.96,1.7662439024390244
0,62500.0,31.0,152,12.0,1.680092059838895
1,93000.0,51.0,37,3.62,1.5599763872491146
0,50000.0,31.0,31,5.3,1.1412979351032448
1,105000.0,55.0,54,6.9,1.336783439490446
1,82000.0,32.0,78,2.35,1.0940688775510203
0,46000.0,29.0,34,3.51,1.000117096018735
0,63000.0,28.0,44,6.18,0.9676962676962676
0,60000.0,48.0,19,4.1,1.094732991953182
1,85000.0,50.0,76,3.8,1.1453344343517753
1,113000.0,31.0,48,3.09,1.30993031358885
1,110000.0,33.0,57,5.39,1.2166666666666666
1,78000.0,43.0,51,6.52,1.820811017597552
0,58000.0,38.0,37,8.64,1.210130468150422
1,85000.0,38.0,97,3.19,1.0072231833910037
1,80000.0,37.0,59,7.8,1.1897200167154198
0,50000.0,33.0,13,5.96,1.562787356321839
0,42000.0,51.0,99,3.87,1.123747016706444
1,88000.0,42.0,27,5.04,1.9182481751824816
0,44000.0,44.0,45,8.8,1.4856614246068456
0,50000.0,36.0,74,8.56,1.340944206008584
0,60000.0,28.0,57,5.58,1.1289911308203993
1,120000.0,27.0,29,8.37,2.228336980306345
0,43000.0,42.0,123,6.57,1.4950436408977557
1,110000.0,47.0,53,5.4,1.2234636871508382
0,51500.0,42.0,22,8.2,1.4736582964057114
1,71000.0,45.0,38,6.71,1.5297626483447844
0,46500.0,27.0,30,5.0,1.212624584717608
0,45000.0,30.0,46,4.9,0.9714828897338404
1,85000.0,34.0,69,10.34,1.7586672879776328
0,60000.0,27.0,20,8.2,1.7637006482027104
1,119000.0,34.0,12,4.8,1.3262679788039364
0,44000.0,30.0,83,7.7,1.381081081081081
0,70000.0,43.0,70,6.27,2.376479750778816
1,111600.0,24.0,33,4.0,1.4119922630560928
1,118000.0,28.0,143,5.8,1.3553137003841231
1,128000.0,57.0,81,2.62,1.166219512195122
0,54000.0,50.0,48,5.35,1.463830584707646
1,71500.0,31.0,30,11.0,1.5168114846996599
1,145000.0,31.0,24,4.34,1.7601111111111107
0,63000.0,26.0,53,6.03,1.2759130434782608
0,68000.0,28.0,30,4.5,1.36875
1,80000.0,30.0,87,7.5,1.2955513487931851
0,59000.0,52.0,110,4.6,1.3241324921135649
1,133000.0,28.0,46,6.05,1.5345726198749132
0,65000.0,51.0,5,5.46,1.3985263157894736
1,80000.0,34.0,20,8.76,1.2166666666666666
0,63000.0,31.0,66,4.4,1.3575655114116654
0,70000.0,30.0,4,10.81,1.8454864359214216
1,100000.0,51.0,48,5.47,0.8684428012179208
0,45000.0,28.0,34,7.12,1.0057275541795665
0,60000.0,39.0,17,4.06,0.6085831622176591
0,58000.0,30.0,27,2.62,1.166219512195122
0,60000.0,50.0,31,2.42,0.6993665874901029
1,105000.0,29.0,119,8.2,1.2862054146970348
1,135000.0,29.0,23,9.35,1.5683593749999998
0,69000.0,22.0,31,5.53,1.5793818466353675
1,88000.0,25.0,26,3.67,1.0890650406504063
0,53000.0,28.0,36,7.0,1.2337035248672141
0,47000.0,27.0,54,7.6,1.325370281892021
1,91000.0,44.0,23,7.12,2.3100444444444443
0,63000.0,27.0,130,6.7,1.3348799126637554
0,68000.0,36.0,94,3.39,0.7901340996168582
1,92000.0,45.0,14,2.88,1.1797979797979798
1,83000.0,26.0,28,8.63,1.2711662631154157
0,65000.0,37.0,19,9.8,1.7813745019920322
0,42000.0,29.0,34,6.2,0.9324268644416976
0,60000.0,28.0,184,5.73,1.6377838684416604
0,70000.0,44.0,63,2.99,0.65
0,40000.0,48.0,7,6.59,1.0844679891794409
1,100000.0,30.0,106,7.3,1.3216765873015872
0,65000.0,29.0,9,7.36,1.6748129675810477
0,68000.0,27.0,14,3.33,0.9532941176470588
0,60000.0,39.0,5,7.34,1.246093023255814
0,68000.0,43.0,35,7.72,1.0268950437317783
0,53000.0,37.0,146,8.8,1.7648351648351648
1,130000.0,28.0,98,5.2,1.5099443118536198
1,88000.0,27.0,13,7.74,1.320140186915888
1,100000.0,37.0,13,5.05,0.9481738683127572
1,76000.0,30.0,34,9.4,1.2480902146234996
0,66000.0,24.0,45,7.1,1.7094327176781003
1,85000.0,45.0,59,7.8,1.3071625344352618
0,55000.0,33.0,35,7.1,1.0852177554438862
0,55000.0,26.0,18,5.99,2.05484022556391
0,47000.0,43.0,19,7.28,1.1113341698034296
1,86000.0,35.0,80,3.4,1.1990338164251206
1,85600.0,50.0,18,7.91,1.1989825581395348
1,80000.0,30.0,26,5.91,1.095
0,50000.0,35.0,16,6.5,1.297156916347731
1,72000.0,34.0,32,3.72,1.5553264604810997
1,115000.0,33.0,83,6.82,1.0865560890440855
1,140000.0,45.0,58,3.85,1.2402912621359223
0,45000.0,29.0,26,5.5,1.036931818181818
1,80000.0,34.0,13,8.01,1.0856479762346825
1,110000.0,34.0,56,2.83,1.138864388092613
1,90000.0,27.0,23,8.15,1.091651376146789
0,50000.0,44.0,19,5.1,0.7948334756618274
1,96000.0,45.0,6,6.62,1.0455646906101257
1,133000.0,30.0,71,4.83,1.611471663619744
0,56000.0,43.0,97,6.8,1.4669030732860517
1,80000.0,33.0,147,5.41,1.9435531496062992
0,62000.0,32.0,65,6.7,1.1228191000918273
0,45000.0,34.0,50,6.4,1.0169786678276012
0,43000.0,24.0,31,4.51,0.596215139442231
1,118000.0,31.0,160,5.16,1.0023416711016495
1,128000.0,29.0,3,3.49,1.0972006890611543
1,85000.0,44.0,7,3.5,1.1325354609929081
0,69000.0,26.0,18,4.12,0.9978765759787658
1,121000.0,52.0,22,2.7,1.1802395209580838
1,110000.0,24.0,41,6.66,2.0291318864774626
0,46000.0,27.0,14,10.18,1.462874015748031
1,80000.0,25.0,31,4.37,0.9262775842044136
0,65000.0,41.0,22,4.8,0.7927601809954751
0,50000.0,36.0,47,10.39,1.874616905585764
1,98000.0,38.0,52,3.97,1.203529900332226
0,63000.0,28.0,139,4.8,1.4772344013490724
0,50000.0,30.0,89,4.82,1.261146953405018
0,50000.0,36.0,16,4.33,0.9351775147928996
0,58000.0,30.0,50,6.9,1.3269230769230769
1,115000.0,46.0,55,5.5,1.163093858632677
0,68000.0,38.0,46,8.98,2.4207533234859677
0,50000.0,40.0,78,3.75,1.2603591160220995
0,50000.0,40.0,26,9.1,1.3759320629660314
1,132000.0,28.0,156,2.7,1.0330188679245285
0,68000.0,27.0,18,3.75,0.9755880256593016
1,118000.0,32.0,45,2.74,1.1905952380952385
1,100000.0,25.0,135,8.57,1.1466458944281526
1,101000.0,36.0,84,7.45,1.4762486427795876
1,80000.0,34.0,78,8.89,1.2518711419753088
0,42000.0,31.0,102,10.36,2.3737602008788445
1,82000.0,36.0,60,10.6,1.9115612648221345
1,100000.0,34.0,24,4.94,0.7177945859872612
1,103000.0,25.0,82,5.9,1.1780634573304158
1,115000.0,28.0,34,6.87,1.3459742351046695
1,82000.0,22.0,12,8.95,1.6029195289499507
1,86000.0,35.0,70,5.59,1.6862396694214874
1,107000.0,34.0,47,5.9,1.3375776397515529
0,70000.0,29.0,5,3.82,1.2009474590869942
1,143000.0,37.0,48,7.53,1.2584478021978025
0,67000.0,30.0,41,3.52,1.6120451693851945
0,58000.0,28.0,16,4.66,1.6774161735700197
1,75000.0,23.0,60,5.22,1.5193779904306217
0,54000.0,29.0,27,2.8,1.4174757281553398
1,72000.0,35.0,46,5.33,0.8932277318640955
1,108000.0,36.0,91,9.0,1.8209534368070952
0,70000.0,33.0,58,6.83,1.09724911971831
0,50000.0,29.0,68,6.33,1.2950952914798206
0,55000.0,28.0,23,5.7,1.199135446685879
1,98000.0,34.0,101,4.66,0.8142173288654859
1,100000.0,25.0,22,4.64,0.6935298935298935
0,56000.0,30.0,39,5.7,1.7919896640826876
1,136000.0,37.0,78,6.87,1.6672539893617022
1,90000.0,33.0,41,5.4,2.0923566878980893
1,85000.0,38.0,68,6.73,1.2867731796752226
1,100000.0,37.0,127,8.21,1.3815813739050256
0,52000.0,29.0,28,2.82,0.8664141414141413
1,100000.0,35.0,42,7.71,1.1234131736526944
0,50000.0,25.0,24,4.32,0.6909728308501315
1,103000.0,30.0,24,5.51,0.9129142078983205
1,100000.0,30.0,84,5.7,1.0148780487804878
1,115000.0,26.0,24,8.96,1.705998956703182
0,63500.0,31.0,71,4.2,1.0442779291553137
0,59000.0,26.0,129,3.6,0.7110389610389609
0,68000.0,38.0,16,6.05,1.8745755517826823
0,48750.0,25.0,174,7.64,1.5246582832148714
1,105000.0,27.0,65,8.48,1.4697056030389366
0,47000.0,27.0,40,3.82,0.9077473958333332
0,63000.0,38.0,57,2.97,1.3060843373493978
0,67000.0,30.0,20,5.21,1.6725153913808266
0,68000.0,29.0,39,4.1,1.140625
0,65000.0,26.0,17,6.48,1.0099060631938517
1,78000.0,51.0,20,5.85,2.672403003754693
1,110000.0,42.0,34,8.16,1.7623668639053254
1,82500.0,28.0,5,5.1,0.9685223725286161
1,82000.0,34.0,12,5.14,1.5056982343499197
0,62000.0,27.0,26,3.4,1.1774193548387095
1,100000.0,46.0,16,8.06,1.1084777694046724
1,83000.0,29.0,16,2.84,1.4103401360544217
1,73000.0,27.0,53,9.44,2.1203692307692306
0,63000.0,35.0,16,8.46,1.3123246918827032
0,66000.0,26.0,6,3.5,0.9519374068554396
1,115000.0,35.0,104,5.16,2.0361081081081083
1,123000.0,55.0,113,7.0,1.466704936854191
0,48000.0,34.0,29,7.04,1.0315535929345645
1,75000.0,33.0,23,4.47,1.2139508928571427
0,60000.0,30.0,54,3.41,0.906518572469046
1,85000.0,27.0,30,7.94,1.098181129215612
0,53000.0,29.0,30,8.9,1.4732426303854878
0,66000.0,27.0,61,5.24,1.1023631123919309
0,57000.0,37.0,19,6.05,0.92822614543926
0,52000.0,29.0,29,10.7,2.004876796714578
1,95000.0,28.0,34,6.3,0.9038915094339622
0,42000.0,26.0,14,8.0,1.2197159565580618
0,62000.0,35.0,60,4.11,1.1602088167053366
0,70000.0,43.0,31,7.1,1.3932795698924731
1,130000.0,36.0,64,3.73,0.7339353099730458
0,62000.0,26.0,10,9.33,1.4260678391959798
1,80000.0,29.0,19,3.3,1.1537356321839078
1,130000.0,36.0,129,4.16,0.9696040868454662
1,75000.0,47.0,76,5.89,0.7469944405837388
1,130000.0,28.0,87,4.58,1.7341286307053942
0,40000.0,31.0,204,10.05,1.4521971496437056
0,45000.0,34.0,36,5.6,1.0465949820788532
0,57000.0,27.0,57,5.59,1.3730484522207267
1,78000.0,31.0,45,4.7,1.4891493055555556
1,118000.0,33.0,43,6.1,1.5440360610263522
0,65000.0,49.0,23,2.9,0.7881608339538346
0,47000.0,44.0,13,6.1,1.160844629822732
1,100000.0,34.0,17,5.2,1.7301731996353693
0,60000.0,28.0,43,6.42,1.3091061452513968
1,80000.0,29.0,12,6.68,1.7074229691876752
1,114000.0,47.0,28,4.27,1.0696980096087851
1,83000.0,45.0,48,3.23,0.9849206349206348
0,63000.0,52.0,38,5.89,2.7144570707070703
1,90000.0,27.0,21,8.56,1.3029190992493744
1,110000.0,29.0,13,4.43,1.4834403669724772
0,66000.0,20.0,13,7.2,1.1531373409390084
1,85000.0,27.0,53,4.58,1.6151690821256035
0,57500.0,31.0,92,5.3,1.4028281363306745
1,79500.0,33.0,87,5.8,2.2763440860215054
1,79000.0,32.0,29,7.8,1.5119490175252257
0,55000.0,26.0,32,3.03,1.4288759689922481
